"10152","Give me a count of everything under the archipelago, where Papeete is the biggest town. ?","15","3","1,0,1","3,2,0,0,1,4,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1","0,0,1"
"10153","Name the nearest city to  Lake Victoria ?","7","2","1,0,1","1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"10154","Was A foreign policy on freedom covered by John Trumbull ?","10","3","2,0,0","1,2,1,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"10155","Eric roth wrote how many screenplays ?","6","2","1,0,0","0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1","0,0,1"
"10156","How many have been awarded by the Royal Society ?","9","2","1,0,0","1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1","0,1,0"
"10157","Who are the opponents of Gervase Helwys ?","7","2","1,0,1","1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0","0,0,1"
"10158","With whom is Heinz Kokott a relative to who also served Nazi Army ?","13","2","1,0,1","1,1,2,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0","0,0,1"
"10159","Which magazine's publisher is Jann Wenner and founded by Ralph J. Gleason ?","12","5","2,1,2","0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0","0,0,1"
"10160","Which television show's network  is BBC HD and is related to Doctor Who Confidential ?","14","5","2,1,2","0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0","0,0,1"
"10161","What is the life stance of the ethnic groups related to Micronesia ?","12","4","1,1,2","2,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0","0,0,1"
"10162","What is the magazine which have been  founded by Ralph J. Gleason ?","12","3","1,1,1","1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0","0,0,1"
"10163","Which river ends at  Thames Estuary and North Sea ?","9","5","2,1,2","0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"10164","Count the number of sports team members  which have player named Matt Williams ?","13","3","1,0,0","1,1,0,0,0,3,2,2,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0","0,1,0"
"10165","How many other awards have been given to people who have won the Golden Globe ?","15","4","1,1,1","1,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1","0,1,0"
"10166","Does Mr. Jim's Pizza operate in the pizza industry ?","9","3","2,0,1","1,1,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0","1,0,0"
"10167","How many other field are there of the scientists whose one of the field is Mathematics ?","16","3","1,0,2","2,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1","0,1,0"
"10168","Who had  Joe Purcell and Winston Bryant as lieutenants ?","9","4","2,0,2","0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"10169","Did stan lee narrate the incredible hulk tv show ?","9","3","2,0,1","1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0","1,0,0"
"10170","How many sports are played in organizations presided by Emanuel de Guzman ?","12","4","1,1,2","0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1","0,1,0"
"10171","What is common between sports played at Fr Agnel School and Jr college, and the genre of Virtual Kasparov ?","19","4","2,0,2","1,3,1,0,0,2,1,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0","0,0,1"
"10172","How many different genres of games are produced by Blizzard ?","10","3","1,0,1","0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"10173","Name the river flowing through Reading and source place as Gloucestershire ?","11","5","2,1,2","1,2,0,0,0,3,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0","0,0,1"
"10174","Who was in conflicts of Fort Barrancas and Gadsden ?","9","4","2,0,2","0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"10175","What are some cars which came before the ones on a GM B base ?","14","4","1,1,2","3,2,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0","0,0,1"
"10176","Name few companies founded in Texas ?","6","3","1,1,1","0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0","0,0,1"
"10177","Count all the ethinic group who speaks language which belongs to Anglo-Frisian language family ?","14","4","1,1,1","1,0,2,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0","0,1,0"
"10178","Name all those whose spouses have performed with Tony Bennett ?","10","3","1,0,2","1,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0","0,0,1"
"10179","What are the books written by the the person who made the Novelas ejemplares ?","14","4","1,1,2","4,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0","0,0,1"
"10180","Whos a famous relative of anne spielberg ?","7","2","1,0,1","1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1"
"10181","Name the TV show whose network is NBC and is the subsequent work of Fraiser ?","15","5","2,1,2","2,1,1,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0","0,0,1"
"10182","Does chicago own the washington station on the CTA Blue Line ?","11","3","2,0,0","2,1,0,0,0,2,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0","1,0,0"
"10183","Give the distinct number of other party of the people which have one of the party as Janata Party ?","19","3","1,0,2","3,4,2,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0","0,0,1"
"10184","Count the units garrisoned at Arlington County, Virginia. ?","8","3","1,1,1","1,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0","0,1,0"
"10185","List all the co-founders of the non for profit which have founding member as David pressman ?","16","4","1,1,2","2,3,1,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0","0,0,1"
"10186","how many companies are located in a spanish speaking region ?","10","4","1,1,2","1,1,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"10187","What are some US citizens famous for ?","7","3","1,0,2","1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0","0,0,1"
"10188","Which genre of books are published by Random House ?","9","4","1,1,0","0,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0","0,0,1"
"10189","How many golf players are there in Arizona State Sun Devils ?","11","3","1,1,1","0,1,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"10190","Which rivers start in Wyoming ?","5","2","1,0,1","0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0","0,0,1"
"10191","What country is Jeffrey Werleman from, which also has the American Mediterranean Sea ?","13","4","2,0,2","1,1,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0","0,0,1"
"10192","The Prime minister who worked in the Khmer Issarak follows which religion ?","12","4","1,1,2","2,1,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0","0,0,1"
"10193","Who coached the marquet golden eagels during 2013 ?","8","2","1,0,1","1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"10194","Is Tea the main ingredient of Lahpet ?","7","3","2,0,0","1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"10195","Which tenant of New Sanno Hotel is the military branch of the Gary Holder-Winfield ?","14","4","2,0,2","2,2,1,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"10196","How many destinations are covered by the airlines which also serves Europe ?","12","3","1,0,0","1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1","0,1,0"
"10197","How many famous people are born in Long Island ?","9","2","1,0,1","0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"10198","List the newspapers whose offices are situated in 1211 Avenue of the Americas ?","13","3","1,1,1","2,2,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0","0,0,1"
"10199","What are the movies whose cinematographer is Gregg Toland ?","9","3","1,1,1","1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0","0,0,1"
"10200","Who is the person who are on the board of Freedom of the City ?","14","3","1,1,1","3,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0","0,0,1"
"10201","Name the sitcoms whose network's owning company is Chris-Craft Industries ?","10","4","1,1,2","1,0,0,0,0,2,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0","0,0,1"
"10202","How many developers have games where I can hear Lightning McQueen ?","11","3","1,0,2","0,0,1,0,0,0,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2","0,1,0"
"10203","List the ingredient of Blodpalt ?","5","2","1,0,1","1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"10204","Does Caroline Augusta Foley Rhys Davids study Buddhism ?","8","3","2,0,1","0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"10205","Who is the performer of Bengali in Platforms ?","8","2","1,0,1","1,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"10206","In how many other states do people live, whose languages are spoken in Nebraska ?","14","3","1,0,1","0,2,2,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1","0,0,1"
"10207","What are some fictional characters whose voice is in the peanuts movie ?","12","2","1,0,1","2,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0","0,0,1"
"10208","What is the total number of other tenant of the stadia whose one of the tenant is Raptors 905 ?","19","3","1,0,2","3,3,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"10209","In how many places have Irishmen died ?","7","4","1,1,1","0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1","0,0,1"
"10210","List the stadium of the teams which uses Nea Smyrni  as one of the stadium ?","15","3","1,0,0","3,3,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0","0,0,1"
"10211","How many companies are located in Toronto ?","7","3","1,1,1","0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"10212","Who is a successor of Kingship whose parents were Julius Caesar ?","11","4","1,1,2","1,1,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0","0,0,1"
"10213","Who wrote the musical based on Mary Poppins ?","8","4","1,1,2","1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0","0,0,1"
"10214","How many people have voiced characters sculpted by Clamp ?","9","3","1,0,1","0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1","0,1,0"
"10215","What team has  players  born in Dominican Republic ?","8","3","1,0,1","0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0","0,0,1"
"10216","Was Derg the anthem of Ethopia ?","6","3","2,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0","1,0,0"
"10217","What cities does the river goes through, whose tributary is the little black river in Arkansas ?","16","4","1,1,2","2,2,2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0","0,0,1"
"10218","How many other characters are there of the plays which has a  characters name Joker (comics) ?","16","3","1,0,0","2,1,2,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1","0,1,0"
"10219","For how many other teams have the former players of Boston Bruins played ?","13","4","1,1,1","1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,0,1"
"10220","Count the different origins of members of the Vitis Vinifera species. ?","11","4","1,1,2","2,2,1,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,1,0"
"10221","Who is the author of Karakuri Dji Ultimo ?","8","2","1,0,1","1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"10222","Was the  2d Command and Control Squadron barracked in Colorado ?","10","3","2,0,1","1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"10223","Who is the founder of Hohenau, Paraguay ?","7","2","1,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"10224","List the show related to the which was followed by Doctor Who Extra ?","13","4","1,1,2","2,1,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0","0,0,1"
"10225","Count the number teams which have  former ice hockey players which also included American Hockey League ?","16","3","1,0,2","1,0,2,0,0,5,2,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0","0,1,0"
"10226","Members of how many political parties have died in Delhi ?","10","3","1,0,0","0,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,0,1"
"10227","To how many places does the airlines fly, whose head office is located at the Gatwick Airport ?","17","4","1,1,1","2,1,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1","0,0,1"
"10228","Which political figures were awarded Screen Actors Guild Life Achievement Award ?","11","2","1,0,1","0,0,1,0,0,1,1,4,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0","0,0,1"
"10229","Where do current famous NatGeo photographers live ?","7","4","1,1,2","0,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1","0,0,1"
"10230","How many awards have been given to Italians ?","8","3","1,0,0","0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1","0,1,0"
"10231","How many different layouts do cars designed by Oliver Boulay have ?","11","3","1,0,1","0,1,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1","0,1,0"
"10232","Is Hyundai Lavita assembled in Malaysia ?","6","3","2,0,1","0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0","1,0,0"
"10233","How many other Guests are there of the television episodes whose Guests is Brian d'Arcy James ?","16","3","1,0,0","1,1,2,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1","0,1,0"
"10234","List the shrines of the saint whose one of the shrine is Ponza ?","13","4","1,1,2","3,2,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0","0,0,1"
"10235","Who died due to Morphine ?","5","2","1,0,1","0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0","0,0,1"
"10236","How many mammals are in the Chordate phylum ?","8","3","1,1,0","1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"10237","How many people were opponents of the ones buried in the tower of London ?","14","4","1,1,1","2,3,1,0,0,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1","0,1,0"
"10238","Name the common university of the Cardinal and Jim Wylie ?","10","4","2,0,2","2,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"10239","Name the species of Southwest African lion ?","7","2","1,0,1","1,1,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"10240","From how many different institutes have the members of Judge Advocate General's Corps graduated ?","14","4","1,1,2","1,2,2,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1","0,0,1"
"10241","In how many different places have ehtics philosophers died ?","9","4","1,1,0","0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1","0,0,1"
"10242","What political ideology of the Palang Dharma Party is relegion of Inthakin ?","12","4","2,0,2","1,2,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"10243","Where did Fort Lauderdale Strikers season of 16 take place ?","10","2","1,0,1","0,1,0,0,0,2,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1","0,0,1"
"10244","What are some relatives of the people who fought in Operation Barbarossa ?","12","4","1,1,2","2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0","0,0,1"
"10245","Is Mike Babcock the head coach of Toronto Maple Leafs ?","10","3","2,0,0","1,1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"10246","Is Audie Murphy buried in the Arlington national cementery ?","9","3","2,0,0","1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0","1,0,0"
"10247","What honours did Reigh Count receive ?","6","2","1,0,1","0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0","0,0,1"
"10248","How many people have written stuff broadcasted on the Tokyo Broadcasting System ?","12","4","1,1,1","1,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1","0,1,0"
"10249","How many more teams have rented the stadium used by Raptors 905 ?","12","4","1,1,1","1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1","0,1,0"
"10250","Give me a count of musicians who play an instrument developed by George Beauchamp ?","14","4","1,1,1","2,2,0,0,0,2,1,2,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0","0,0,1"
"10251","Does the St lawrence river start in Kingston, Ontario ?","9","3","2,0,1","1,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"10252","Give me an estimate of the number of manufacturers whose products are managed by MTR ?","15","3","1,0,2","2,3,0,0,0,3,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0","0,0,1"
"10253","Who is the fictional character whose relative is Vestigial Peter ?","10","3","1,1,1","1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"10254","What are a few molluscas whose family is Buccinidae ?","9","3","1,1,1","1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0","0,0,1"
"10255","What type of government is elected in Kumta ?","8","2","1,0,1","0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0","0,0,1"
"10256","What is the television show whose subsequent work is Crusade (TV series) and developed by  J. Michael Straczynski ?","18","5","2,1,2","1,1,1,0,0,6,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0","0,0,1"
"10257","What people were born in Ridgewood, New Jersey ?","8","3","1,1,0","0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0","0,0,1"
"10258","What is the company to which Fusajiro Yamauchi proprietor to ?","10","3","1,1,1","1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0","0,0,1"
"10259","Who is the performer of the album whose subsequent work is Willie Nelson and Family ?","15","3","1,0,2","2,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0","0,0,1"
"10260","Name the debut team of Dan Otero ?","7","2","1,0,1","1,1,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"10261","How many utopian and dystopian fiction books are there ?","9","2","1,0,1","0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"10262","Does the Westchester Avenue fall under the Bronx ?","8","3","2,0,0","2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"10263","Count the total number of software whose programming language is C++ and operating system is Microsoft Windows ?","17","4","2,0,1","1,1,1,0,0,5,0,3,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0","0,1,0"
"10264","How many albums were released under the Victor Entertainment label ?","10","3","1,1,0","1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1","0,1,0"
"10265","Does NOAAS Davidson (S 331) have a homeport in Seattle ?","10","3","2,0,1","1,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0","1,0,0"
"10266","Which company owns Evraz ?","4","2","1,0,1","0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0","0,0,1"
"10267","Who is the leader of Panki block ?","7","2","1,0,1","1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"10268","Name the species of Liger ?","5","2","1,0,1","1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"10269","Is michelangelo the painter of The Persian Boy ?","8","3","2,0,1","2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"10270","Which television shows has sound format as 5.1 surround ?","9","3","1,1,1","0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0","0,0,1"
"10271","Where is the capital of Kelsey Creek located ?","8","3","1,0,2","1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1","0,0,1"
"10272","Name the TV show whose opening theme is Gary Portnoy and the subsequent work is Frasier ?","16","5","2,1,2","2,0,2,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0","0,0,1"
"10273","How many movies did Joel Schumacher direct ?","7","3","1,1,1","0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1","0,1,0"
"10274","How many games are played at universities in Metro Manilla ?","10","3","1,0,0","0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"10275","Who is the owner of Saumarez ?","6","2","1,0,1","1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"10276","Is Compaq a software company ?","5","3","2,0,1","1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"10277","How many owners are there of things located in Alabama ?","10","3","1,0,2","0,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"10278","Was the FIS Alpine World Ski Championship of 1950 held in Colorado ?","12","3","2,0,0","1,2,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0","1,0,0"
"10279","How many cities are around the sea into which the aegean sea flows ?","13","4","1,1,1","2,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1","0,1,0"
"10280","How many buildings are located in the jurisdiction of John Tory ?","11","4","1,1,1","1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"10281","Which railway line goes through the stations which are a part of the North Caucasus railway ?","16","4","1,1,2","3,2,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0","0,0,1"
"10282","Whose doctoral student is etienne bieler\xc9tienne_Bi\xe9ler ?","6","2","0,0,1","0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0","0,0,1"
"10283","What are some bands originating in London ?","7","3","1,1,1","1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0","0,0,1"
"10284","what awards have been giving to Muhammad Yunus ?","8","2","1,0,1","0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0","0,0,1"
"10285","How many teams have LA kings players in them currently ?","10","4","1,1,2","0,1,1,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1","0,1,0"
"10286","List the opponents of the relatives of Thomas Helwys ?","9","4","1,1,2","2,2,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"10287","What is the region of Tom Perriello ?","7","2","1,0,1","1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"10288","What are some other great things by the person who produced Queer as Folk ?","14","4","1,1,1","2,2,2,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0","0,0,1"
"10289","Is National Archaeological Museum (Florence) the museum of Chimera of Arezzo ?","11","3","2,0,0","1,2,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"10290","Who are the associate musical artists of Dalma Kovcs ?","9","2","1,0,1","1,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0","0,0,1"
"10291","Does the Vadodara Railway station lie at the end of the Mathura Vadodara route ?","14","3","2,0,1","3,2,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","1,0,0"
"10292","Give me all commanders which had an important role in both, the Battle of Fort Stephenson and Battle of the Thames ?","21","4","2,0,2","4,3,1,0,0,2,1,3,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0","0,0,1"
"10293","What is the commander of Battle of Brownstown ?","8","2","1,0,1","1,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0","0,0,1"
"10294","What religion's politicians are in the Malaysian Chinese association ?","9","4","1,1,2","1,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0","0,0,1"
"10295","How many religions are practiced by diplomats ?","7","3","1,0,1","0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1","0,1,0"
"10296","Who developed the programming languages designed by Rob Pike ?","9","4","1,1,2","1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0","0,0,1"
"10297","List down the prime ministers of Peter Thorneycroft ?","8","2","1,0,1","1,1,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0","0,0,1"
"10298","list some companies founded by Jim Harris. ?","7","2","1,0,1","1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0","0,0,1"
"10299","What has been founded in the state that Denton county, Texas is a part of ?","15","3","1,0,2","2,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0","0,0,1"
"10300","How many ?","2","2","1,0,0","0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1","0,1,0"
"10301","How many writers worked on the album Main Course ?","9","3","1,0,0","1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1","0,1,0"
"10302","Count the number of shows whose creators are Jerry Seinfeld and Larry David ?","13","4","2,0,2","1,1,0,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0","0,1,0"
