QuestionID	Question	Label1	Label2	Dbpedia-Relation	RelationTotal	relnliodLogs	qanary_component-DiambiguationProperty-OKBQA	qanary_component-AnnotationofSpotProperty	Kcap	isiah
10234	List the shrines of the saint whose one of the shrine is Ponza ?	shrines	shrine	http://dbpedia.org/ontology/majorShrine,http://dbpedia.org/ontology/majorShrine	2			0	0	0
10235	Who died due to Morphine ?	died		http://dbpedia.org/ontology/deathCause	1	1	0		0	0
10237	How many people were opponents of the ones buried in the tower of London ?	opponents 	buried	http://dbpedia.org/ontology/opponent	1	0	0	0	0	0.08695652
10238	Name the common university of the Cardinal and Jim Wylie ?	university	500000	http://dbpedia.org/ontology/university,http://dbpedia.org/ontology/university	2	0	1	1	1	1
10239	Name the species of Southwest African lion ?	species		http://dbpedia.org/ontology/species	1	1	1	1	0	1
10240	From how many different institutes have the members of Judge Advocate General's Corps graduated ?	@@@	@@@	http://dbpedia.org/ontology/militaryRank,http://dbpedia.org/ontology/almaMater	2	0	0	0	0	0
10242	What political ideology of the Palang Dharma Party is relegion of Inthakin ?	ideology	@@@	http://dbpedia.org/ontology/ideology,http://dbpedia.org/ontology/type	2		0		0	1
10243	Where did Fort Lauderdale Strikers season of 16 take place ?	@@@		http://dbpedia.org/ontology/ground	1		0	0	0	0
10244	What are some relatives of the people who fought in Operation Barbarossa ?	fought	relatives	http://dbpedia.org/ontology/battle,http://dbpedia.org/ontology/relation	2	0.6666666667	0	0.6666666667	0	0.1428571
10247	What honours did Reigh Count receive ?	honours		http://dbpedia.org/ontology/honours	1			0	0	1
10248	How many people have written stuff broadcasted on the Tokyo Broadcasting System ?	@@@	written	http://dbpedia.org/ontology/network	1	0	0	0	0	0
10249	How many more teams have rented the stadium used by Raptors 905 ?	@@@	rented	http://dbpedia.org/ontology/tenant	1	1		1	0	0
10250	Give me a count of musicians who play an instrument developed by George Beauchamp ?	@@@	instrument	http://dbpedia.org/ontology/instrument	1	1	0	1	0	0
10251	Does the St lawrence river start in Kingston, Ontario ?	start in		http://dbpedia.org/ontology/sourceMountain	1				0	0
10252	Give me an estimate of the number of manufacturers whose products are managed by MTR ?	@@@	manufacturers	http://dbpedia.org/ontology/operator,http://dbpedia.org/ontology/manufacturer	2	0	0	0	0	0
10253	Who is the fictional character whose relative is Vestigial Peter ?	relative		http://dbpedia.org/ontology/relative	1				0	0
10254	What are a few molluscas whose family is Buccinidae ?	family		http://dbpedia.org/ontology/family	1				0	0.1666667
10255	What type of government is elected in Kumta ?	government type		http://dbpedia.org/ontology/governmentType	1	0	0	0	0	0
10256	What is the television show whose subsequent work is Crusade (TV series) and developed by  J. Michael Straczynski ?	subsequent work	developed by	http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/developer	2	0			0	0
10258	What is the company to which Fusajiro Yamauchi proprietor to ?	@@@		http://dbpedia.org/ontology/foundedBy	1	0			0	0
10259	Who is the performer of the album whose subsequent work is Willie Nelson and Family ?	subsequent work	performer	http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/ontology/artist	2	0.5	0.6666666667	0.6666666667	0	0
10260	Name the debut team of Dan Otero ?	debut team		http://dbpedia.org/ontology/debutTeam	1	1	1	1	0	0.1666667
10261	How many utopian and dystopian fiction books are there ?	@@@		http://dbpedia.org/ontology/literaryGenre	1				0	0
10263	Count the total number of software whose programming language is C++ and operating system is Microsoft Windows ?	programming language	operating system	http://dbpedia.org/ontology/operatingSystem	1	0	0	0	0	0.04
10265	Does NOAAS Davidson (S 331) have a homeport in Seattle ?	homeport		http://dbpedia.org/ontology/homeport	1				0	0
10266	Which company owns Evraz ?	company		http://dbpedia.org/ontology/owningCompany	1		0	0	0.5	0.3333333
10267	Who is the leader of Panki block ?	leader		http://dbpedia.org/ontology/leaderName	1	1	0	0	0	0
10268	Name the species of Liger ?	species		http://dbpedia.org/ontology/species	1	1	1	1	0	1
10269	Is michelangelo the painter of The Persian Boy ?	painter		http://dbpedia.org/ontology/illustrator	1	1	0	1	0	0.4
10270	Which television shows has sound format as 5.1 surround ?	format		http://dbpedia.org/ontology/format	1	1	0		0.5	0.1538462
10271	Where is the capital of Kelsey Creek located ?	capital	located	http://dbpedia.org/ontology/region,http://dbpedia.org/ontology/countySeat	2		0		0	0
10272	Name the TV show whose opening theme is Gary Portnoy and the subsequent work is Frasier ?	opening theme	subsequent work	http://dbpedia.org/ontology/openingTheme,http://dbpedia.org/ontology/subsequentWork	2	0			0	0.6666667
10273	How many movies did Joel Schumacher direct ?	direct		http://dbpedia.org/ontology/director	1		0		0	0
10275	Who is the owner of Saumarez ?	owner		http://dbpedia.org/ontology/owner	1	1	1	1	0	1
10276	Is Compaq a software company ?	@@@		http://dbpedia.org/ontology/industry	1				0	0
10277	How many owners are there of things located in Alabama ?	in	owners	http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/owner	2	0.6666666667	0.6666666667	0	0	0
10279	How many cities are around the sea into which the aegean sea flows ?	flows	cities	http://dbpedia.org/ontology/outflow	1	0			0	0.1666667
10280	How many buildings are located in the jurisdiction of John Tory ?	jurisdiction of	located in	http://dbpedia.org/ontology/leaderName	1				0	0
10281	Which railway line goes through the stations which are a part of the North Caucasus railway ?	railway line		http://dbpedia.org/ontology/type,http://dbpedia.org/ontology/servingRailwayLine	2	0			0	0
10282	Whose doctoral student is etienne bieler\xc9tienne_Bi\xe9ler ?	doctoral student		http://dbpedia.org/ontology/doctoralStudent	1	0			0	0.6666667
10283	What are some bands originating in London ?	originating 		http://dbpedia.org/ontology/hometown	1		0		0	0
10284	what awards have been giving to Muhammad Yunus ?	awards		http://dbpedia.org/ontology/award	1		1	1	0	0.6666667
10285	How many teams have LA kings players in them currently ?	teams	team	http://dbpedia.org/ontology/formerTeam,http://dbpedia.org/ontology/team	2		0		0	0
10286	List the opponents of the relatives of Thomas Helwys ?	opponents 	relatives	http://dbpedia.org/ontology/relation,http://dbpedia.org/ontology/opponent	2	1	0	0.6666666667	0	0.6666667
10287	What is the region of Tom Perriello ?	region		http://dbpedia.org/ontology/region	1	1	0	0	0	0.6666667
10288	What are some other great things by the person who produced Queer as Folk ?	produced	great things	http://dbpedia.org/ontology/producer	1		0		0	1
10290	Who are the associate musical artists of Dalma Kovcs ?	associate musical		http://dbpedia.org/ontology/associatedMusicalArtist	1		0		0	0.3333333
10291	Does the Vadodara Railway station lie at the end of the Mathura Vadodara route ?	end of		http://dbpedia.org/ontology/routeEnd	1	1			0.6666667	0.125
10292	Give me all commanders which had an important role in both, the Battle of Fort Stephenson and Battle of the Thames ?	commander	500000	http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/commander	2	0	0		0	0
10293	What is the commander of Battle of Brownstown ?	commander		http://dbpedia.org/ontology/commander	1	0.6666666667	0	1	0	0.1666667
10294	What religion's politicians are in the Malaysian Chinese association ?	are	religion	http://dbpedia.org/ontology/party,http://dbpedia.org/ontology/religion	2	0.6666666667			0	0.06451613
10295	How many religions are practiced by diplomats ?	@@@	religions	http://dbpedia.org/ontology/profession	1	0	0		0	0
10296	Who developed the programming languages designed by Rob Pike ?	designed	developed	http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/developer	2	0.6666666667	0.6666666667	0.6666666667	0.5	0
10297	List down the prime ministers of Peter Thorneycroft ?	prime minister		http://dbpedia.org/ontology/primeMinister	1	0			0	0.1428571
10298	list some companies founded by Jim Harris. ?	founded by		http://dbpedia.org/ontology/foundedBy	1		0	0	0	0
10299	What has been founded in the state that Denton county, Texas is a part of ?	part	founded	http://dbpedia.org/ontology/part,http://dbpedia.org/ontology/foundationPlace	2	0	0	0	0	0
10302	Count the number of shows whose creators are Jerry Seinfeld and Larry David ?	creators	creators	http://dbpedia.org/ontology/creator,http://dbpedia.org/ontology/creator	2	0	0	0	0	0
10304	Which wine region of Bogdanua is the mouth country of Upper Neretva ?	wine region	mouth country	http://dbpedia.org/ontology/wineRegion,http://dbpedia.org/ontology/mouthCountry	2	1	0.6666666667	0.6666666667	0	1
10305	Under whom did Charles Drummond Ellis do his PhD ?	doctoral student		http://dbpedia.org/ontology/doctoralStudent	1	0		0	0	0
10306	Who founded the Not on our Watch NGO ?	founded		http://dbpedia.org/ontology/foundedBy	1	0	0	0	0	0
10307	Who first ascented a mountain of Mount Hoffmann ?	ascented		http://dbpedia.org/ontology/firstAscentPerson	1	1		1	0	0.25
10308	What is the military conflict whose commanders are John McEwen and Phm Vn ng ?	commanders	@@@	http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/commander	2	0			0	0.1666667
10309	In how many countries do the rivers start which end at the Caspian Sea ?	rivers	countries	http://dbpedia.org/ontology/riverMouth,http://dbpedia.org/ontology/sourceCountry	2	0	0	0	0	0.6666667
10310	Who are the former partners of the figure skaters whose performance have been choreographed by Catarina Lindgren in the past ?	choreographed	former partner	http://dbpedia.org/ontology/formerChoreographer,http://dbpedia.org/ontology/formerPartner	2		0		0	0.6666667
10311	Which holy things canonized John of Damascus ?	canonized		http://dbpedia.org/ontology/canonizedBy	1	1	0	1	0	0
10312	Count the number of schools which are in a city governed by the West Berkshire Council ?	governed by	city	http://dbpedia.org/ontology/leaderName	1	0	0	0	0	0
10313	Did Hank Williams Jr. make Early in the Morning and Late at Night ?	in		http://dbpedia.org/ontology/musicalArtist	1		0	0	0	0
10314	Is Pixar Canada a subsidiary of Pixar ?	subsidiary		http://dbpedia.org/ontology/subsidiary	1		0	0	0.6666667	1
10315	List some leaders of regions in the Indian Standard Time Zone ?	zone	leaders	http://dbpedia.org/ontology/timeZone,http://dbpedia.org/ontology/leaderName	2	0.6666666667			0	0
10316	Name the rivers originating from an English speaking nation ?	speaking	originating 	http://dbpedia.org/ontology/officialLanguage,http://dbpedia.org/ontology/sourceCountry	2				0	0
10317	List the notable work of David Isaacs (writer) ?	notable work		http://dbpedia.org/ontology/notableWork	1	0			0.6666667	0
10318	Tirana is the largest city of which country ?	largest city		http://dbpedia.org/ontology/largestCity	1	1	0	0	1	0.1818182
10319	How many teams have used the stadium which hosted the WCW mayhem ?	hosted	@@@	http://dbpedia.org/ontology/tenant	1	0	0	0	0	0
10321	How many people have played for a club whose coach is Fred Hoiberg ?	coach	@@@	http://dbpedia.org/ontology/coach	1	0	0	0	0	0.6666667
10322	How many relatives are there of people fought in the Battle of the Bulge ?	fought	relatives 	http://dbpedia.org/ontology/relation	1	0.6666666667		0	0	0
10324	Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men's 400 metre individual medley ?	bronze medalist		http://dbpedia.org/ontology/bronzeMedalist	1	1	1	1	0	0.6666667
10326	Does the little colorado river flow in the Grand Canyon ?	flow in		http://dbpedia.org/ontology/mouthMountain	1				0	0
10327	Which educational institution of Jack Mcgregor is also the alma mater of Donn barber ?	alma mater	alma mater	http://dbpedia.org/ontology/education,http://dbpedia.org/ontology/education	2	0.6666666667			0	0
10328	How many religions are followed by the people in the Royal Thai Army ?	religion	@@@	http://dbpedia.org/ontology/militaryBranch,http://dbpedia.org/ontology/religion	2	0.6666666667	0	0.6666666667	0	0
10329	From which state do the White Plum Asangas come ?	@@@	state	http://dbpedia.org/ontology/religion,http://dbpedia.org/ontology/stateOfOrigin	2		0	0	0	0
10330	List the ceremonial county of East Tilbury ?	ceremonial county		http://dbpedia.org/ontology/ceremonialCounty	1	0			0	0
10331	How many people are there who have relationship with Kennedy family ?	relation		http://dbpedia.org/ontology/relation	1	0			0	0.09090909
10332	Which board game can be said as a mind based game ?	said as	@@@	http://dbpedia.org/ontology/genre,http://dbpedia.org/ontology/genre	2				0	0
10334	How many games have a publisher based in US ?	@@@	published	http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/publisher	2	0	0	0	0	0
10335	How many fictional characters were humans ?	@@@		http://dbpedia.org/ontology/species	1				0	0
10337	Which cities come in the course of the river, into which Big Creek around Texas flows too ?	cities	into	http://dbpedia.org/ontology/rightTributary,http://dbpedia.org/ontology/city	2	0	0.5	0.5	0	0
10338	Where are INKAS located which is also the state of origin for Jojo Chintoh ?	state of origin	located	http://dbpedia.org/ontology/stateOfOrigin	1	0			0	0.6666667
10339	Who wrote the frost king ?	wrote		http://dbpedia.org/ontology/author	1	0		0	0	1
10341	How many races have the horses bred by Jacques Van't Hart participated in ?	bred	race	http://dbpedia.org/ontology/breeder	1		0		0	0
10342	Name the mouth country of Upper Neretva ?	mouth country		http://dbpedia.org/ontology/mouthCountry	1	1	1	1	0	1
10344	Is Ella Fitzgerald associated with Mickey Roker ?	associated		http://dbpedia.org/ontology/associatedBand	1		0	1	0	0.25
10345	Does Cascade Airways have a hub in Seattle ?	hub		http://dbpedia.org/ontology/hubAirport	1			1	1	1
10346	How many services does the company who made Onedrive provide ?	service	services	http://dbpedia.org/ontology/service	1	0	0	0	0	0.5
